index,Final,max_rate,margadj,labmdacons,avg_borr_rate,avg_stock_ret
20%,2095263.8981354798,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
30%,2377982.9244575603,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
40%,3029043.9093961967,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
50%,4050308.8157974193,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
60%,5065334.691120542,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
70%,6872178.701061534,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
80%,8407098.555425202,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
90%,11778091.931907378,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
max,30019688.20404406,1.06,0.02,1.5,0.003779554168356523,0.0060705028991153796
count,96.0,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
mean,3803913.3474743026,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
std,2344595.9184861174,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
min,1122596.3658478758,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
0%,1122596.3658478758,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
10%,1866844.0796093182,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
20%,2043683.7356243387,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
30%,2296098.1915971558,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
40%,2603597.0223147334,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
50%,3147972.262442509,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
60%,3625440.4153872016,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
70%,4111220.213448949,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
80%,4951741.593696381,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
90%,7196424.0143304,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
max,14720684.92647037,1.06,0.04,1.5,0.0053355740669362795,0.0060705028991153796
count,96.0,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
mean,3251626.603896757,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
std,1887121.804957445,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
min,1220816.6852823817,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
0%,1220816.6852823817,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
10%,1485147.3837102358,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
20%,1876508.0778521292,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
30%,2152594.855667307,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
40%,2368420.3755010464,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
50%,2775178.7542322436,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
60%,3056246.9839653918,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
70%,3389100.3369450355,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
80%,3968104.3913727226,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
90%,5898939.114958839,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
max,9737550.736632558,1.06,0.06,1.5,0.006865500786407977,0.0060705028991153796
count,96.0,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
mean,3251626.603896757,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
std,1887121.804957445,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
min,1220816.6852823817,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
0%,1220816.6852823817,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
10%,1485147.3837102358,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
20%,1876508.0778521292,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
30%,2152594.855667307,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
40%,2368420.3755010464,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
50%,2775178.7542322436,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
60%,3056246.9839653918,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
70%,3389100.3369450355,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
80%,3968104.3913727226,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
90%,5898939.114958839,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
max,9737550.736632558,1.06,0.08,1.5,0.008370233846036468,0.0060705028991153796
count,96.0,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
mean,7541030.358580644,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
std,6792493.197156999,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
min,1217555.9569172135,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
0%,1217555.9569172135,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
10%,2128998.3711221637,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
20%,2400661.147812266,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
30%,3330688.419417562,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
40%,3907942.490482933,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
50%,5290546.348092338,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
60%,6477436.6280494705,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
70%,8745538.127231814,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
80%,10716352.254820025,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
90%,18063012.41408509,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
max,43149622.465775184,1.08,0.0,1.5,0.0021964917172257806,0.0060705028991153796
count,96.0,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
mean,5968411.9786752565,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
std,5264754.171536408,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
min,954902.6648337486,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
0%,954902.6648337486,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
10%,1687543.4065940403,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
20%,2062012.0921592773,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
30%,2611788.6584055806,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
40%,3186159.4535011244,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
50%,4005343.453406966,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
60%,5071279.170391056,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
70%,7179641.523743048,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
80%,8767310.421842663,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
90%,14420180.601639872,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
max,30346646.742639452,1.08,0.02,1.5,0.003779554168356523,0.0060705028991153796
count,96.0,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
mean,4377873.453496921,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
std,3359126.0097530955,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
min,753410.0345432443,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
0%,753410.0345432443,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
10%,1385803.7099219067,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
20%,1697695.4589189563,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
30%,2213978.700803206,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
40%,2641991.0444089863,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
50%,3242147.777224468,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
60%,4215819.888419823,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
70%,5292398.088540571,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
80%,6560541.05906825,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
90%,9194173.81909641,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
max,21803455.08279272,1.08,0.04,1.5,0.0053355740669362795,0.0060705028991153796
count,96.0,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
mean,3387615.1410908266,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
std,1914699.1568976531,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
min,975267.1159046753,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
0%,975267.1159046753,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
10%,1646971.9084484484,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
20%,1867948.6129722197,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
30%,2264364.7040634183,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
40%,2461631.304256346,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
50%,2917850.024459251,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
60%,3252378.810518971,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
70%,3903066.0961027797,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
80%,4547700.153848719,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
90%,6080325.53811219,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
max,12330705.719313959,1.08,0.06,1.5,0.006865500786407977,0.0060705028991153796
count,96.0,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
mean,3251626.603896757,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
std,1887121.804957445,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
min,1220816.6852823817,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
0%,1220816.6852823817,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
10%,1485147.3837102358,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
20%,1876508.0778521292,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
30%,2152594.855667307,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
40%,2368420.3755010464,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
50%,2775178.7542322436,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
60%,3056246.9839653918,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
70%,3389100.3369450355,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
80%,3968104.3913727226,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
90%,5898939.114958839,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
max,9737550.736632558,1.08,0.08,1.5,0.008370233846036468,0.0060705028991153796
count,96.0,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
mean,7207951.774686043,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
std,6642438.661112252,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
min,1068271.7676422778,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
0%,1068271.7676422778,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
10%,1929556.8994493145,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
20%,2167976.5082131573,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
30%,3083860.7113265395,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
40%,3739389.4832554795,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
50%,4960721.160011964,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
60%,6548102.004929815,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
70%,8111478.4157076515,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
80%,10732682.202719908,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
90%,16776291.440163579,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
max,43149622.465775184,1.09,0.0,1.5,0.0021964917172257806,0.0060705028991153796
count,96.0,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
mean,5638928.605435718,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
std,4794115.557298711,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
min,882446.0320822928,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
0%,882446.0320822928,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
10%,1546512.4366788182,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
20%,1778367.359507527,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
30%,2574949.2024400146,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
40%,3195080.1274466054,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
50%,3971042.470675405,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
60%,4933461.700205361,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
70%,6486210.910154782,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
80%,8339468.367450771,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
90%,12721784.605378738,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
max,30346646.742639452,1.09,0.02,1.5,0.003779554168356523,0.0060705028991153796
count,96.0,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
mean,4645360.125001636,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
std,3729801.5242182515,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
min,824932.3212079315,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
0%,824932.3212079315,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
10%,1361196.928371857,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
20%,1648919.4709549781,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
30%,2266122.6289599407,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
40%,2743760.363069781,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
50%,3210378.338670466,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
60%,4128674.740265033,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
70%,5355181.130504699,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
80%,6887132.917929382,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
90%,10335155.86939475,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
max,21292727.58932287,1.09,0.04,1.5,0.0053355740669362795,0.0060705028991153796
count,96.0,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
mean,3160607.902401285,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
std,1934795.4277707038,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
min,608441.143294363,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
0%,608441.143294363,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
10%,1203713.7227687035,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
20%,1478305.393124372,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
30%,1883655.0139045026,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
40%,2370609.559266051,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
50%,2799550.631142323,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
60%,3232970.7371877274,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
70%,3920891.660173783,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
80%,4574139.769866721,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
90%,5451626.15731495,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
max,13229580.711036252,1.09,0.06,1.5,0.006865500786407977,0.0060705028991153796
count,96.0,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
mean,3302141.3091844786,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
std,1897534.0531009478,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
min,957103.3599540985,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
0%,957103.3599540985,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
10%,1499200.2822870398,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
20%,1876508.0778521292,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
30%,2213743.140795675,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
40%,2368420.3755010464,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
50%,2777393.410491189,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
60%,3225675.9985524104,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
70%,3531286.3347952343,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
80%,4131180.7365209274,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
90%,5882464.955833232,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
max,9749151.989005333,1.09,0.08,1.5,0.008370233846036468,0.0060705028991153796
count,96.0,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
mean,7508936.395872978,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
std,6815114.5356235225,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
min,1137682.3758288405,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
0%,1137682.3758288405,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
10%,1979673.2159083365,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
20%,2243174.009938958,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
30%,3288933.827197328,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
40%,4041948.968491062,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
50%,5296568.709349785,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
60%,6586068.635414628,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
70%,8504726.98181783,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
80%,11390292.15236547,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
90%,17679034.6108536,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
max,43149622.465775184,1.1,0.0,1.5,0.0021964917172257806,0.0060705028991153796
count,96.0,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
mean,5455806.973215025,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
std,4764037.3958231425,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
min,864915.2609940488,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
0%,864915.2609940488,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
10%,1512286.456945022,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
20%,1705144.620680352,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
30%,2462832.297886554,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
40%,3057667.520674059,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
50%,3903316.2717437986,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
60%,5005143.72130874,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
70%,6248933.256333467,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
80%,8158116.159581558,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
90%,12721256.584000286,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
max,30346646.742639452,1.1,0.02,1.5,0.003779554168356523,0.0060705028991153796
count,96.0,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
mean,4471268.975441078,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
std,3732501.2341482155,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
min,780232.5248766372,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
0%,780232.5248766372,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
10%,1300038.0422054636,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
20%,1522539.1869251146,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
30%,2029189.1499238377,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
40%,2575069.100414219,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
50%,3027551.450048673,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
60%,4081584.253923894,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
70%,5265141.18579405,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
80%,6852182.503207988,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
90%,10343663.160227677,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
max,21468183.614013843,1.1,0.04,1.5,0.0053355740669362795,0.0060705028991153796
count,96.0,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
mean,3508142.169556182,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
std,2478509.211959258,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
min,603260.9188086031,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
0%,603260.9188086031,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
10%,1125862.568185689,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
20%,1371298.915691252,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
30%,1964363.3533699338,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
40%,2343047.596835178,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
50%,2881604.809638071,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
60%,3396231.063549946,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
70%,4396249.903423652,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
80%,5267095.543132929,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
90%,6959257.127623662,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
max,15919263.555398636,1.1,0.06,1.5,0.006865500786407977,0.0060705028991153796
count,96.0,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
mean,3037919.6083556027,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
std,1587282.8052365333,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
min,849204.0220609942,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
0%,849204.0220609942,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
10%,1483136.7254144908,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
20%,1641598.2549632762,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
30%,2098023.006506956,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
40%,2334369.689590132,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
50%,2654383.4391561057,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
60%,3060253.9453036166,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
70%,3547955.691486731,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
80%,4092732.060657242,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
90%,5161268.455645239,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
max,10358447.389569726,1.1,0.08,1.5,0.008370233846036468,0.0060705028991153796
count,96.0,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
mean,7363330.103682081,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
std,6778140.281605168,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
min,1137682.3758288405,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
0%,1137682.3758288405,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
10%,1979673.2159083365,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
20%,2243174.009938958,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
30%,3267119.2413013796,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
40%,4001304.9602864855,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
50%,5192865.307532303,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
60%,6586068.635414628,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
70%,8304003.513790398,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
80%,10043296.51292373,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
90%,17679034.6108536,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
max,43149622.465775184,1.11,0.0,1.5,0.0021964917172257806,0.0060705028991153796
count,96.0,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
mean,5178943.31489562,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
std,4662051.826811171,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
min,754597.553979119,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
0%,754597.553979119,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
10%,1372223.083870266,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
20%,1544249.8439016542,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
30%,2238472.1606316124,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
40%,2814961.142644482,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
50%,3679663.4717354407,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
60%,4789971.561748055,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
70%,5924640.680624125,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
80%,8129678.347752508,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
90%,11814546.603534672,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
max,30346646.742639452,1.11,0.02,1.5,0.003779554168356523,0.0060705028991153796
count,96.0,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
mean,4161575.8834260977,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
std,3393706.5038352488,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
min,634264.7296478531,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
0%,634264.7296478531,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
10%,1140283.3692812142,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
20%,1288579.597598404,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
30%,2003769.678321456,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
40%,2516913.025156967,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
50%,3008903.982957326,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
60%,3768607.3157541566,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
70%,5002586.037434468,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
80%,6041820.476120582,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
90%,9072330.669802155,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
max,21468183.614013843,1.11,0.04,1.5,0.0053355740669362795,0.0060705028991153796
count,96.0,1.11,0.06,1.5,0.006865500786407977,0.0060705028991153796
mean,3592863.870805375,1.11,0.06,1.5,0.006865500786407977,0.0060705028991153796
std,2688681.837556966,1.11,0.06,1.5,0.006865500786407977,0.0060705028991153796
min,631585.7133300469,1.11,0.06,1.5,0.006865500786407977,0.0060705028991153796
0%,631585.7133300469,1.11,0.06,1.5,0.006865500786407977,0.0060705028991153796
10%,1042993.166624955,1.11,0.06,1.5,0.006865500786407977,0.0060705028991153796
